PK,SK,kanji_char,component_char,,,
COMPONENT#⺍,KANJI#桜,桜,⺍,,,
COMPONENT#女,KANJI#桜,桜,女,,,
COMPONENT#木,KANJI#桑,桑,木,,,
COMPONENT#叒,KANJI#桑,桑,叒,,,
COMPONENT#双,KANJI#桑,桑,双,,,
COMPONENT#木,KANJI#桐,桐,木,,,
COMPONENT#同,KANJI#桐,桐,同,,,
COMPONENT#安,KANJI#案,案,安,,,
COMPONENT#木,KANJI#案,案,木,,,
COMPONENT#木,KANJI#桃,桃,木,,,
COMPONENT#兆,KANJI#桃,桃,兆,,,
COMPONENT#木,KANJI#桂,桂,木,,,
COMPONENT#圭,KANJI#桂,桂,圭,,,
COMPONENT#木,KANJI#栽,栽,木,,,
COMPONENT#戈,KANJI#栽,栽,戈,,,
COMPONENT#土,KANJI#栽,栽,土,,,
COMPONENT#木,KANJI#核,核,木,,,
COMPONENT#亥,KANJI#核,核,亥,,,
COMPONENT#木,KANJI#株,株,木,,,
COMPONENT#朱,KANJI#株,株,朱,,,
COMPONENT#幵,KANJI#栞,栞,幵,,,
COMPONENT#干,KANJI#栞,栞,干,,,
COMPONENT#木,KANJI#栞,栞,木,,,
COMPONENT#覀,KANJI#栗,栗,覀,,,
COMPONENT#木,KANJI#栗,栗,木,,,
COMPONENT#木,KANJI#栓,栓,木,,,
COMPONENT#全,KANJI#栓,栓,全,,,
COMPONENT#木,KANJI#柾,柾,木,,,
COMPONENT#正,KANJI#柾,柾,正,,,
COMPONENT#木,KANJI#柳,柳,木,,,
COMPONENT#卯,KANJI#柳,柳,卯,,,
COMPONENT#木,KANJI#柚,柚,木,,,
COMPONENT#由,KANJI#柚,柚,由,,,
COMPONENT#木,KANJI#染,染,木,,,
COMPONENT#氿,KANJI#染,染,氿,,,
COMPONENT#氵,KANJI#染,染,氵,,,
COMPONENT#九,KANJI#染,染,九,,,
COMPONENT#甘,KANJI#某,某,甘,,,
COMPONENT#木,KANJI#某,某,木,,,
COMPONENT#木,KANJI#柊,柊,木,,,
COMPONENT#冬,KANJI#柊,柊,冬,,,
COMPONENT#夂,KANJI#柊,柊,夂,,,
COMPONENT#夕,KANJI#柊,柊,夕,,,
COMPONENT#木,KANJI#柄,柄,木,,,
COMPONENT#丙,KANJI#柄,柄,丙,,,
COMPONENT#加,KANJI#架,架,加,,,
COMPONENT#木,KANJI#架,架,木,,,
COMPONENT#木,KANJI#枢,枢,木,,,
COMPONENT#区,KANJI#枢,枢,区,,,
COMPONENT#木,KANJI#枠,枠,木,,,
COMPONENT#九,KANJI#枠,枠,九,,,
COMPONENT#十,KANJI#枠,枠,十,,,
COMPONENT#卆,KANJI#枠,枠,卆,,,
COMPONENT#木,KANJI#析,析,木,,,
COMPONENT#斤,KANJI#析,析,斤,,,
COMPONENT#木,KANJI#松,松,木,,,
COMPONENT#公,KANJI#松,松,公,,,
COMPONENT#木,KANJI#条,条,木,,,
COMPONENT#夂,KANJI#条,条,夂,,,
COMPONENT#夕,KANJI#条,条,夕,,,
COMPONENT#木,KANJI#杜,杜,木,,,
COMPONENT#土,KANJI#杜,杜,土,,,
COMPONENT#木,KANJI#杏,杏,木,,,
COMPONENT#口,KANJI#杏,杏,口,,,
COMPONENT#木,KANJI#李,李,木,,,
COMPONENT#子,KANJI#李,李,子,,,
COMPONENT#木,KANJI#杉,杉,木,,,
COMPONENT#彡,KANJI#杉,杉,彡,,,
COMPONENT#木,KANJI#朽,朽,木,,,
COMPONENT#丂,KANJI#朽,朽,丂,,,
COMPONENT#木,KANJI#朴,朴,木,,,
COMPONENT#ト,KANJI#朴,朴,ト,,,
COMPONENT#失,KANJI#朱,朱,失,,,
COMPONENT#未,KANJI#朱,朱,未,,,
COMPONENT#月,KANJI#朗,朗,月,,,
COMPONENT#月,KANJI#朕,朕,月,,,
COMPONENT#关,KANJI#朕,朕,关,,,
COMPONENT#屰,KANJI#朔,朔,屰,,,
COMPONENT#朔,KANJI#朔,朔,朔,,,
COMPONENT#月,KANJI#朔,朔,月,,,
COMPONENT#月,KANJI#朋,朋,月,,,
COMPONENT#曲,KANJI#曹,曹,曲,,,
COMPONENT#日,KANJI#曹,曹,日,,,
COMPONENT#日,KANJI#曙,曙,日,,,
COMPONENT#署,KANJI#曙,曙,署,,,
COMPONENT#罒,KANJI#曙,曙,罒,,,
COMPONENT#者,KANJI#曙,曙,者,,,
COMPONENT#耂,KANJI#曙,曙,耂,,,
COMPONENT#斬,KANJI#暫,暫,斬,,,
COMPONENT#車,KANJI#暫,暫,車,,,
COMPONENT#斤,KANJI#暫,暫,斤,,,
COMPONENT#日,KANJI#暫,暫,日,,,
COMPONENT#厂,KANJI#暦,暦,厂,,,
COMPONENT#林,KANJI#暦,暦,林,,,
COMPONENT#日,KANJI#暦,暦,日,,,
COMPONENT#申,KANJI#暢,暢,申,,,
COMPONENT#旦,KANJI#暢,暢,旦,,,
COMPONENT#勿,KANJI#暢,暢,勿,,,
COMPONENT#勹,KANJI#暢,暢,勹,,,
COMPONENT#日,KANJI#暖,暖,日,,,
COMPONENT#爰,KANJI#暖,暖,爰,,,
COMPONENT#友,KANJI#暖,暖,友,,,
COMPONENT#日,KANJI#暑,暑,日,,,
COMPONENT#者,KANJI#暑,暑,者,,,
COMPONENT#耂,KANJI#暑,暑,耂,,,
COMPONENT#日,KANJI#暉,暉,日,,,
COMPONENT#軍,KANJI#暉,暉,軍,,,
COMPONENT#車,KANJI#暉,暉,車,,,
COMPONENT#日,KANJI#暇,暇,日,,,
COMPONENT#叚,KANJI#暇,暇,叚,,,
COMPONENT#又,KANJI#暇,暇,又,,,
COMPONENT#日,KANJI#暁,暁,日,,,
COMPONENT#十艹,KANJI#暁,暁,十艹,,,
COMPONENT#知,KANJI#智,智,知,,,
COMPONENT#日,KANJI#智,智,日,,,
COMPONENT#矢,KANJI#智,智,矢,,,
COMPONENT#日,KANJI#晶,晶,日,,,
COMPONENT#冒,KANJI#晶,晶,冒,,,
COMPONENT#昌,KANJI#晶,晶,昌,,,
COMPONENT#日,KANJI#晨,晨,日,,,
COMPONENT#辰,KANJI#晨,晨,辰,,,
COMPONENT#日,KANJI#晟,晟,日,,,
COMPONENT#成,KANJI#晟,晟,成,,,
COMPONENT#日,KANJI#晏,晏,日,,,
COMPONENT#安,KANJI#晏,晏,安,,,
COMPONENT#亚,KANJI#晋,晋,亚,,,
COMPONENT#日,KANJI#晋,晋,日,,,
COMPONENT#日,KANJI#晃,晃,日,,,
COMPONENT#光,KANJI#晃,晃,光,,,
COMPONENT#日,KANJI#昴,昴,日,,,
COMPONENT#卯,KANJI#昴,昴,卯,,,
COMPONENT#日,KANJI#是,是,日,,,
COMPONENT#龰,KANJI#是,是,龰,,,
COMPONENT#日,KANJI#昭,昭,日,,,
COMPONENT#刀,KANJI#昭,昭,刀,,,
COMPONENT#口,KANJI#昭,昭,口,,,
COMPONENT#召,KANJI#昭,昭,召,,,
COMPONENT#日,KANJI#昌,昌,日,,,
COMPONENT#日,KANJI#昆,昆,日,,,
COMPONENT#比,KANJI#昆,昆,比,,,
COMPONENT#ヒ,KANJI#昆,昆,ヒ,,,
COMPONENT#日,KANJI#昂,昂,日,,,
COMPONENT#卬,KANJI#昂,昂,卬,,,
COMPONENT#卩,KANJI#昂,昂,卩,,,
COMPONENT#日,KANJI#旺,旺,日,,,
COMPONENT#王,KANJI#旺,旺,王,,,
COMPONENT#九,KANJI#旭,旭,九,,,
COMPONENT#日,KANJI#旭,旭,日,,,
COMPONENT#勹,KANJI#旬,旬,勹,,,
COMPONENT#日,KANJI#旬,旬,日,,,
COMPONENT#ヒ,KANJI#旨,旨,ヒ,,,
COMPONENT#日,KANJI#旨,旨,日,,,
COMPONENT#日,KANJI#旦,旦,日,,,
COMPONENT#一,KANJI#旦,旦,一,,,
COMPONENT#旡,KANJI#既,既,旡,,,
COMPONENT#方,KANJI#旗,旗,方,,,
COMPONENT#其,KANJI#旗,旗,其,,,
COMPONENT#方,KANJI#旋,旋,方,,,
COMPONENT#疋,KANJI#旋,旋,疋,,,
COMPONENT#方,KANJI#施,施,方,,,
COMPONENT#也,KANJI#施,施,也,,,
COMPONENT#方,KANJI#於,於,方,,,
COMPONENT#仒,KANJI#於,於,仒,,,
COMPONENT#斤,KANJI#斥,斥,斤,,,
COMPONENT#余,KANJI#斜,斜,余,,,
COMPONENT#斗,KANJI#斜,斜,斗,,,
COMPONENT#十,KANJI#斗,斗,十,,,
COMPONENT#非,KANJI#斐,斐,非,,,
COMPONENT#文,KANJI#斐,斐,文,,,
COMPONENT#文,KANJI#斎,斎,文,,,
COMPONENT#示,KANJI#斎,斎,示,,,
COMPONENT#丿丨,KANJI#斎,斎,丿丨,,,
COMPONENT#文,KANJI#斉,斉,文,,,
COMPONENT#丿丨,KANJI#斉,斉,丿丨,,,
COMPONENT#旉,KANJI#敷,敷,旉,,,
COMPONENT#攵,KANJI#敷,敷,攵,,,
COMPONENT#啇,KANJI#敵,敵,啇,,,
COMPONENT#攵,KANJI#敵,敵,攵,,,
COMPONENT#束,KANJI#整,整,束,,,
COMPONENT#攵,KANJI#整,整,攵,,,
COMPONENT#正,KANJI#整,整,正,,,
COMPONENT#享,KANJI#敦,敦,享,,,
COMPONENT#攵,KANJI#敦,敦,攵,,,
COMPONENT#亠口,KANJI#敦,敦,亠口,,,
COMPONENT#耳,KANJI#敢,敢,耳,,,
COMPONENT#攵,KANJI#敢,敢,攵,,,
COMPONENT#求,KANJI#救,救,求,,,
COMPONENT#攵,KANJI#救,救,攵,,,
COMPONENT#毎,KANJI#敏,敏,毎,,,
COMPONENT#攵,KANJI#敏,敏,攵,,,
COMPONENT#毋,KANJI#敏,敏,毋,,,
COMPONENT#古,KANJI#故,故,古,,,
COMPONENT#攵,KANJI#故,故,攵,,,
COMPONENT#工,KANJI#攻,攻,工,,,
COMPONENT#攵,KANJI#攻,攻,攵,,,
COMPONENT#扌,KANJI#擬,擬,扌,,,
COMPONENT#疑,KANJI#擬,擬,疑,,,
COMPONENT#矢,KANJI#擬,擬,矢,,,
COMPONENT#疋,KANJI#擬,擬,疋,,,
COMPONENT#扌,KANJI#擦,擦,扌,,,
COMPONENT#察,KANJI#擦,擦,察,,,
COMPONENT#示,KANJI#擦,擦,示,,,
COMPONENT#扌,KANJI#操,操,扌,,,
COMPONENT#品,KANJI#操,操,品,,,
COMPONENT#木,KANJI#操,操,木,,,
COMPONENT#喿,KANJI#操,操,喿,,,
COMPONENT#扌,KANJI#擁,擁,扌,,,
COMPONENT#雍,KANJI#擁,擁,雍,,,
COMPONENT#乡,KANJI#擁,擁,乡,,,
COMPONENT#隹,KANJI#擁,擁,隹,,,
COMPONENT#扌,KANJI#撲,撲,扌,,,
COMPONENT#菐,KANJI#撲,撲,菐,,,
COMPONENT#美,KANJI#撲,撲,美,,,
COMPONENT#扌,KANJI#撮,撮,扌,,,
COMPONENT#最,KANJI#撮,撮,最,,,
COMPONENT#耳,KANJI#撮,撮,耳,,,
COMPONENT#取,KANJI#撮,撮,取,,,
COMPONENT#扌,KANJI#撤,撤,扌,,,
COMPONENT#育,KANJI#撤,撤,育,,,
COMPONENT#攵,KANJI#撤,撤,攵,,,
COMPONENT#車,KANJI#撃,撃,車,,,
COMPONENT#手,KANJI#撃,撃,手,,,
COMPONENT#殳,KANJI#撃,撃,殳,,,
COMPONENT#麻,KANJI#摩,摩,麻,,,
COMPONENT#手,KANJI#摩,摩,手,,,
COMPONENT#广,KANJI#摩,摩,广,,,
COMPONENT#林,KANJI#摩,摩,林,,,
COMPONENT#扌,KANJI#摘,摘,扌,,,
COMPONENT#啇,KANJI#摘,摘,啇,,,
COMPONENT#古,KANJI#摘,摘,古,,,
COMPONENT#扌,KANJI#摂,摂,扌,,,
COMPONENT#耳,KANJI#摂,摂,耳,,,
COMPONENT#扌,KANJI#搾,搾,扌,,,
COMPONENT#窄,KANJI#搾,搾,窄,,,
COMPONENT#乍,KANJI#搾,搾,乍,,,
COMPONENT#儿,KANJI#搾,搾,儿,,,
COMPONENT#穴,KANJI#搾,搾,穴,,,
COMPONENT#扌,KANJI#携,携,扌,,,
COMPONENT#隽,KANJI#携,携,隽,,,
COMPONENT#隹,KANJI#携,携,隹,,,
COMPONENT#乃,KANJI#携,携,乃,,,
COMPONENT#扌,KANJI#搭,搭,扌,,,
COMPONENT#荅,KANJI#搭,搭,荅,,,
COMPONENT#合,KANJI#搭,搭,合,,,
COMPONENT#扌,KANJI#搬,搬,扌,,,
COMPONENT#般,KANJI#搬,搬,般,,,
COMPONENT#舟,KANJI#搬,搬,舟,,,
COMPONENT#殳,KANJI#搬,搬,殳,,,
COMPONENT#扌,KANJI#揺,揺,扌,,,
COMPONENT#⺤,KANJI#揺,揺,⺤,,,
COMPONENT#缶,KANJI#揺,揺,缶,,,
COMPONENT#牛,KANJI#揺,揺,牛,,,
COMPONENT#扌,KANJI#援,援,扌,,,
COMPONENT#爰,KANJI#援,援,爰,,,
COMPONENT#友,KANJI#援,援,友,,,
COMPONENT#扌,KANJI#揮,揮,扌,,,
COMPONENT#軍,KANJI#揮,揮,軍,,,
COMPONENT#車,KANJI#揮,揮,車,,,
COMPONENT#扌,KANJI#握,握,扌,,,
COMPONENT#屋,KANJI#握,握,屋,,,
COMPONENT#至,KANJI#握,握,至,,,
COMPONENT#扌,KANJI#揚,揚,扌,,,
COMPONENT#旦,KANJI#揚,揚,旦,,,
COMPONENT#勿,KANJI#揚,揚,勿,,,
COMPONENT#扌,KANJI#提,提,扌,,,
COMPONENT#是,KANJI#提,提,是,,,
COMPONENT#扌,KANJI#描,描,扌,,,
COMPONENT#苗,KANJI#描,描,苗,,,
COMPONENT#扌,KANJI#掲,掲,扌,,,
COMPONENT#曷,KANJI#掲,掲,曷,,,
COMPONENT#ヒ,KANJI#掲,掲,ヒ,,,
COMPONENT#匂,KANJI#掲,掲,匂,,,
COMPONENT#勹,KANJI#掲,掲,勹,,,
COMPONENT#扌,KANJI#措,措,扌,,,
COMPONENT#昔,KANJI#措,措,昔,,,
COMPONENT#龷,KANJI#措,措,龷,,,
COMPONENT#扌,KANJI#推,推,扌,,,
COMPONENT#隹,KANJI#推,推,隹,,,
COMPONENT#扌,KANJI#控,控,扌,,,
COMPONENT#空,KANJI#控,控,空,,,
COMPONENT#穴,KANJI#控,控,穴,,,
COMPONENT#工,KANJI#控,控,工,,,
COMPONENT#扌,KANJI#排,排,扌,,,
COMPONENT#非,KANJI#排,排,非,,,
COMPONENT#龸,KANJI#掌,掌,龸,,,
COMPONENT#口,KANJI#掌,掌,口,,,
COMPONENT#手,KANJI#掌,掌,手,,,
COMPONENT#扌,KANJI#授,授,扌,,,
COMPONENT#受,KANJI#授,授,受,,,
COMPONENT#又,KANJI#授,授,又,,,
COMPONENT#⺤,KANJI#授,授,⺤,,,
COMPONENT#扌,KANJI#捺,捺,扌,,,
COMPONENT#奈,KANJI#捺,捺,奈,,,
COMPONENT#示,KANJI#捺,捺,示,,,
COMPONENT#扌,KANJI#捷,捷,扌,,,
COMPONENT#疌,KANJI#捷,捷,疌,,,
COMPONENT#扌,KANJI#据,据,扌,,,
COMPONENT#居,KANJI#据,据,居,,,
COMPONENT#扌,KANJI#挿,挿,扌,,,
COMPONENT#申,KANJI#挿,挿,申,,,
COMPONENT#扌,KANJI#振,振,扌,,,
COMPONENT#辰,KANJI#振,振,辰,,,
COMPONENT#兴,KANJI#挙,挙,兴,,,
COMPONENT#手,KANJI#挙,挙,手,,,
COMPONENT#扌,KANJI#挑,挑,扌,,,
COMPONENT#兆,KANJI#挑,挑,兆,,,
COMPONENT#儿,KANJI#挑,挑,儿,,,
COMPONENT#扌,KANJI#拷,拷,扌,,,
COMPONENT#考,KANJI#拷,拷,考,,,
COMPONENT#耂,KANJI#拷,拷,耂,,,
COMPONENT#丂,KANJI#拷,拷,丂,,,
COMPONENT#龹,KANJI#拳,拳,龹,,,
COMPONENT#手,KANJI#拳,拳,手,,,
COMPONENT#扌,KANJI#括,括,扌,,,
COMPONENT#舌,KANJI#括,括,舌,,,
COMPONENT#千,KANJI#括,括,千,,,
COMPONENT#口,KANJI#括,括,口,,,
COMPONENT#扌,KANJI#拡,拡,扌,,,
COMPONENT#広,KANJI#拡,拡,広,,,
COMPONENT#ム,KANJI#拡,拡,ム,,,
COMPONENT#扌,KANJI#拠,拠,扌,,,
COMPONENT#処,KANJI#拠,拠,処,,,
COMPONENT#几,KANJI#拠,拠,几,,,
COMPONENT#夂,KANJI#拠,拠,夂,,,
COMPONENT#扌,KANJI#拙,拙,扌,,,
COMPONENT#出,KANJI#拙,拙,出,,,
COMPONENT#扌,KANJI#拘,拘,扌,,,
COMPONENT#句,KANJI#拘,拘,句,,,
COMPONENT#勹,KANJI#拘,拘,勹,,,
COMPONENT#扌,KANJI#拓,拓,扌,,,
COMPONENT#石,KANJI#拓,拓,石,,,
COMPONENT#扌,KANJI#拒,拒,扌,,,
COMPONENT#巨,KANJI#拒,拒,巨,,,
COMPONENT#扌,KANJI#拐,拐,扌,,,
COMPONENT#叧,KANJI#拐,拐,叧,,,
COMPONENT#扌,KANJI#拍,拍,扌,,,
COMPONENT#白,KANJI#拍,拍,白,,,
COMPONENT#扌,KANJI#抽,抽,扌,,,
COMPONENT#由,KANJI#抽,抽,由,,,
COMPONENT#扌,KANJI#抹,抹,扌,,,
COMPONENT#末,KANJI#抹,抹,末,,,
COMPONENT#扌,KANJI#抵,抵,扌,,,
COMPONENT#氐,KANJI#抵,抵,氐,,,
COMPONENT#氏,KANJI#抵,抵,氏,,,
COMPONENT#扌,KANJI#披,披,扌,,,
COMPONENT#皮,KANJI#披,披,皮,,,
COMPONENT#扌,KANJI#択,択,扌,,,
COMPONENT#尺,KANJI#択,択,尺,,,
COMPONENT#扌,KANJI#抗,抗,扌,,,
COMPONENT#亢,KANJI#抗,抗,亢,,,
COMPONENT#扌,KANJI#抑,抑,扌,,,
COMPONENT#卬,KANJI#抑,抑,卬,,,
COMPONENT#卩,KANJI#抑,抑,卩,,,
COMPONENT#扌,KANJI#把,把,扌,,,
COMPONENT#巴,KANJI#把,把,巴,,,
COMPONENT#扌,KANJI#抄,抄,扌,,,
COMPONENT#少,KANJI#抄,抄,少,,,
COMPONENT#小,KANJI#抄,抄,小,,,
COMPONENT#扌,KANJI#批,批,扌,,,
COMPONENT#比,KANJI#批,批,比,,,
COMPONENT#扌,KANJI#扶,扶,扌,,,
COMPONENT#夫,KANJI#扶,扶,夫,,,
COMPONENT#扌,KANJI#扱,扱,扌,,,
COMPONENT#及,KANJI#扱,扱,及,,,
COMPONENT#戸,KANJI#扉,扉,戸,,,
COMPONENT#非,KANJI#扉,扉,非,,,
COMPONENT#戸,KANJI#扇,扇,戸,,,
COMPONENT#羽,KANJI#扇,扇,羽,,,
COMPONENT#戸,KANJI#房,房,戸,,,
COMPONENT#方,KANJI#房,房,方,,,
COMPONENT#戈,KANJI#戯,戯,戈,,,
COMPONENT#虚,KANJI#戯,戯,虚,,,
COMPONENT#虎,KANJI#戯,戯,虎,,,
COMPONENT#戈,KANJI#戒,戒,戈,,,
COMPONENT#廾,KANJI#戒,戒,廾,,,
COMPONENT#戈,KANJI#我,我,戈,,,
COMPONENT#県,KANJI#懸,懸,県,,,
COMPONENT#系,KANJI#懸,懸,系,,,
COMPONENT#心,KANJI#懸,懸,心,,,
COMPONENT#縣,KANJI#懸,懸,縣,,,
COMPONENT#幺,KANJI#懸,懸,幺,,,
COMPONENT#徴,KANJI#懲,懲,徴,,,
COMPONENT#心,KANJI#懲,懲,心,,,
COMPONENT#王,KANJI#懲,懲,王,,,
COMPONENT#攵,KANJI#懲,懲,攵,,,
COMPONENT#忄,KANJI#懐,懐,忄,,,
COMPONENT#褱,KANJI#懐,懐,褱,,,
COMPONENT#衣,KANJI#懐,懐,衣,,,
COMPONENT#貇,KANJI#懇,懇,貇,,,
COMPONENT#心,KANJI#懇,懇,心,,,
COMPONENT#艮,KANJI#懇,懇,艮,,,
COMPONENT#忄,KANJI#憾,憾,忄,,,
COMPONENT#感,KANJI#憾,憾,感,,,
COMPONENT#戊,KANJI#憾,憾,戊,,,
COMPONENT#忄,KANJI#憶,憶,忄,,,
COMPONENT#意,KANJI#憶,憶,意,,,
COMPONENT#音,KANJI#憶,憶,音,,,
COMPONENT#宀,KANJI#憲,憲,宀,,,
COMPONENT#龶,KANJI#憲,憲,龶,,,
COMPONENT#罒,KANJI#憲,憲,罒,,,
COMPONENT#心,KANJI#憲,憲,心,,,
COMPONENT#舌,KANJI#憩,憩,舌,,,
COMPONENT#自,KANJI#憩,憩,自,,,
COMPONENT#心,KANJI#憩,憩,心,,,
COMPONENT#忄,KANJI#憧,憧,忄,,,
COMPONENT#童,KANJI#憧,憧,童,,,
COMPONENT#忄,KANJI#憤,憤,忄,,,
COMPONENT#賁,KANJI#憤,憤,賁,,,
COMPONENT#十艹,KANJI#憤,憤,十艹,,,
COMPONENT#貝,KANJI#憤,憤,貝,,,
COMPONENT#㥑,KANJI#憂,憂,㥑,,,
COMPONENT#夂,KANJI#憂,憂,夂,,,
COMPONENT#心,KANJI#憂,憂,心,,,
COMPONENT#广,KANJI#慶,慶,广,,,
COMPONENT#心,KANJI#慶,慶,心,,,
COMPONENT#夂,KANJI#慶,慶,夂,,,
COMPONENT#夕,KANJI#慶,慶,夕,,,
COMPONENT#尉,KANJI#慰,慰,尉,,,
COMPONENT#心,KANJI#慰,慰,心,,,
COMPONENT#虍,KANJI#慮,慮,虍,,,
COMPONENT#思,KANJI#慮,慮,思,,,
COMPONENT#心,KANJI#慮,慮,心,,,
COMPONENT#忄,KANJI#慨,慨,忄,,,
COMPONENT#既,KANJI#慨,慨,既,,,
COMPONENT#彗,KANJI#慧,慧,彗,,,
COMPONENT#心,KANJI#慧,慧,心,,,
COMPONENT#忄,KANJI#慢,慢,忄,,,
COMPONENT#日,KANJI#慢,慢,日,,,
COMPONENT#罒,KANJI#慢,慢,罒,,,
COMPONENT#又,KANJI#慢,慢,又,,,
COMPONENT#日罒,KANJI#慢,慢,日罒,,,
COMPONENT#艹日,KANJI#慕,慕,艹日,,,
COMPONENT#㣺,KANJI#慕,慕,㣺,,,
COMPONENT#忄,KANJI#慎,慎,忄,,,
COMPONENT#真,KANJI#慎,慎,真,,,
COMPONENT#能,KANJI#態,態,能,,,
COMPONENT#心,KANJI#態,態,心,,,
COMPONENT#兹,KANJI#慈,慈,兹,,,
COMPONENT#心,KANJI#慈,慈,心,,,
COMPONENT#禺,KANJI#愚,愚,禺,,,
COMPONENT#心,KANJI#愚,愚,心,,,
COMPONENT#忄,KANJI#愉,愉,忄,,,
COMPONENT#俞,KANJI#愉,愉,俞,,,
COMPONENT#秋,KANJI#愁,愁,秋,,,
COMPONENT#心,KANJI#愁,愁,心,,,
COMPONENT#忄,KANJI#惰,惰,忄,,,
COMPONENT#左,KANJI#惰,惰,左,,,
COMPONENT#月,KANJI#惰,惰,月,,,
COMPONENT#忄,KANJI#惨,惨,忄,,,
COMPONENT#参,KANJI#惨,惨,参,,,
COMPONENT#物,KANJI#惣,惣,物,,,
COMPONENT#心,KANJI#惣,惣,心,,,
COMPONENT#忄,KANJI#惟,惟,忄,,,
COMPONENT#隹,KANJI#惟,惟,隹,,,
COMPONENT#忄,KANJI#惜,惜,忄,,,
COMPONENT#昔,KANJI#惜,惜,昔,,,
COMPONENT#龷,KANJI#惜,惜,龷,,,
COMPONENT#戈,KANJI#惑,惑,戈,,,
COMPONENT#口,KANJI#惑,惑,口,,,
COMPONENT#心,KANJI#惑,惑,心,,,
COMPONENT#忄,KANJI#惇,惇,忄,,,
COMPONENT#亠口,KANJI#惇,惇,亠口,,,
COMPONENT#子,KANJI#惇,惇,子,,,
COMPONENT#忄,KANJI#悼,悼,忄,,,
COMPONENT#卓,KANJI#悼,悼,卓,,,
COMPONENT#忄,KANJI#悦,悦,忄,,,
COMPONENT#兄,KANJI#悦,悦,兄,,,
COMPONENT#忄,KANJI#悠,悠,忄,,,
COMPONENT#攸,KANJI#悠,悠,攸,,,
COMPONENT#忄,KANJI#悟,悟,忄,,,
COMPONENT#吾,KANJI#悟,悟,吾,,,
COMPONENT#忄,KANJI#悔,悔,忄,,,
COMPONENT#毎,KANJI#悔,悔,毎,,,
COMPONENT#毋,KANJI#悔,悔,毋,,,
COMPONENT#忄,KANJI#悌,悌,忄,,,
COMPONENT#弟,KANJI#悌,悌,弟,,,
COMPONENT#一,KANJI#恵,恵,一,,,
COMPONENT#由,KANJI#恵,恵,由,,,
COMPONENT#心,KANJI#恵,恵,心,,,
COMPONENT#共,KANJI#恭,恭,共,,,
COMPONENT#㣺,KANJI#恭,恭,㣺,,,
COMPONENT#龷,KANJI#恭,恭,龷,,,
COMPONENT#因,KANJI#恩,恩,因,,,
COMPONENT#心,KANJI#恩,恩,心,,,
COMPONENT#忄,KANJI#恨,恨,忄,,,
COMPONENT#艮,KANJI#恨,恨,艮,,,
COMPONENT#如,KANJI#恕,恕,如,,,
COMPONENT#心,KANJI#恕,恕,心,,,
COMPONENT#忄,KANJI#恒,恒,忄,,,
COMPONENT#亘,KANJI#恒,恒,亘,,,
COMPONENT#忄,KANJI#怪,怪,忄,,,
COMPONENT#圣,KANJI#怪,怪,圣,,,
COMPONENT#台,KANJI#怠,怠,台,,,
COMPONENT#心,KANJI#怠,怠,心,,,
COMPONENT#忄,KANJI#怜,怜,忄,,,
COMPONENT#令,KANJI#怜,怜,令,,,
COMPONENT#中,KANJI#忠,忠,中,,,
COMPONENT#心,KANJI#忠,忠,心,,,
COMPONENT#广,KANJI#応,応,广,,,
COMPONENT#心,KANJI#応,応,心,,,
COMPONENT#士,KANJI#志,志,士,,,
COMPONENT#心,KANJI#志,志,心,,,
COMPONENT#刃,KANJI#忍,忍,刃,,,
COMPONENT#心,KANJI#忍,忍,心,,,
COMPONENT#己,KANJI#忌,忌,己,,,
COMPONENT#心,KANJI#忌,忌,心,,,
COMPONENT#彳,KANJI#徹,徹,彳,,,
COMPONENT#育,KANJI#徹,徹,育,,,
COMPONENT#攵,KANJI#徹,徹,攵,,,
COMPONENT#彳,KANJI#徴,徴,彳,,,
COMPONENT#山,KANJI#徴,徴,山,,,
COMPONENT#王,KANJI#徴,徴,王,,,
COMPONENT#攵,KANJI#徴,徴,攵,,,
COMPONENT#彳,KANJI#徳,徳,彳,,,
COMPONENT#十,KANJI#徳,徳,十,,,
COMPONENT#罒,KANJI#徳,徳,罒,,,
COMPONENT#心,KANJI#徳,徳,心,,,
COMPONENT#彳,KANJI#微,微,彳,,,
COMPONENT#山,KANJI#微,微,山,,,
COMPONENT#兀,KANJI#微,微,兀,,,
COMPONENT#攵,KANJI#微,微,攵,,,
COMPONENT#彳,KANJI#循,循,彳,,,
COMPONENT#盾,KANJI#循,循,盾,,,
COMPONENT#彳,KANJI#従,従,彳,,,
COMPONENT#䒑,KANJI#従,従,䒑,,,
COMPONENT#龰,KANJI#従,従,龰,,,
COMPONENT#彳,KANJI#徐,徐,彳,,,
COMPONENT#余,KANJI#徐,徐,余,,,
COMPONENT#彳,KANJI#径,径,彳,,,
COMPONENT#圣,KANJI#径,径,圣,,,
COMPONENT#彳,KANJI#征,征,彳,,,
COMPONENT#正,KANJI#征,征,正,,,
COMPONENT#彳,KANJI#往,往,彳,,,
COMPONENT#主,KANJI#往,往,主,,,
COMPONENT#王,KANJI#往,往,王,,,
COMPONENT#丶,KANJI#往,往,丶,,,
COMPONENT#景,KANJI#影,影,景,,,
COMPONENT#彡,KANJI#影,影,彡,,,
COMPONENT#章,KANJI#彰,彰,章,,,
COMPONENT#彡,KANJI#彰,彰,彡,,,
COMPONENT#林,KANJI#彬,彬,林,,,
COMPONENT#彡,KANJI#彬,彬,彡,,,
