PK,SK,name,hiragana,level,english,vietnamese,lexical_category,accent_up,accent_down
WORD,2801,送料,そうりょう,9,shipping fee,phí vận chuyển,noun,,1
WORD,2802,教材,きょうざい,10,teaching material,tài liệu giảng dạy,noun,1,
WORD,2803,割合,わりあい,9,rate/ratio,tỷ lệ,noun,1,
WORD,2804,占めます,しめます,13,to occupy/account for,chiếm,verb1down,1,3
WORD,2805,業界,ぎょうかい,12,industry,ngành nghề,noun,1,
WORD,2806,周囲,しゅうい,11,surroundings,xung quanh,noun,,1
WORD,2807,立場,たちば,12,position/standpoint,lập trường,noun,,1
WORD,2808,視点,してん,11,viewpoint,quan điểm,noun,1,
WORD,2809,現状,げんじょう,11,current situation,hiện trạng,noun,1,
WORD,2810,幹事,かんじ,14,organizer,người tổ chức,noun,,1
WORD,2811,音楽家,おんがくか,15,musician,nhạc sĩ,noun,1,
WORD,2812,訳,わけ,12,reason/meaning,lý do/ý nghĩa,noun,,1
WORD,2813,考え,かんがえ,9,thought/idea,suy nghĩ,noun,1,3
WORD,2814,感覚,かんかく,10,sense/feeling,cảm giác,noun,1,
WORD,2815,学費,がくひ,10,tuition fee,học phí,noun,1,
WORD,2816,香り,かおり,11,fragrance/smell,mùi hương,noun,1,
WORD,2817,拝啓,はいけい,14,Dear (letter opening),Kính gửi (mở thư),noun,,1
WORD,2818,敬具,けいぐ,15,Sincerely (letter closing),Kính thư (kết thư),noun,1,
WORD,2819,経過します,けいかします,11,to pass (time),trôi qua,verb_sa,1,5
WORD,2820,訪れます,おとずれます,9,to visit,ghé thăm,verb1down,1,5
WORD,2821,励みます,はげみます,14,to strive,cố gắng,verb5,1,4
WORD,2822,励まします,はげまします,10,to encourage,khuyến khích,verb5,1,5
WORD,2823,目まぐるしい,めまぐるしい,14,dizzying/busy,chóng mặt/bận rộn,i_adjective,1,5
WORD,2824,新学期,しんがっき,13,new semester,học kỳ mới,noun,1,4
WORD,2825,心細い,こころぼそい,12,helpless/lonely,cô đơn/bất an,i_adjective,1,4
WORD,2826,心強い,こころづよい,11,reassuring/heartening,yên tâm/củng cố,i_adjective,1,4
WORD,2827,夏バテ,なつばて,15,summer fatigue,mệt mỏi mùa hè,noun,1,
WORD,2828,初夏,しょか,13,early summer,đầu hè,noun,,1
WORD,2829,新春,しんしゅん,15,early spring,đầu xuân,noun,1,
WORD,2830,目上,めうえ,12,superior,cấp trên,noun,1,
WORD,2831,要求します,ようきゅうします,10,to demand,yêu cầu,verb_sa,1,6
WORD,2832,要件,ようけん,13,requirement/condition,điều kiện/yêu cầu,noun,1,4
WORD,2833,夜ふかし,よふかし,14,staying up late,thức khuya,noun,1,2
WORD,2834,随分,ずいぶん,12,very/quite,khá/rất,adverb,,1
WORD,2835,暦,こよみ,14,calendar,lịch,noun,1,
WORD,2836,現在,げんざい,9,present/now,hiện tại,noun,,1
WORD,2837,従います,したがいます,9,to obey/follow,tuân theo,verb5,1,4
WORD,2838,済みます,すみます,11,to be finished/completed,xong/hoàn thành,verb5,1,3
WORD,2839,御社,おんしゃ,12,your company,quý công ty,noun,,1
WORD,2840,損失,そんしつ,10,loss,tổn thất,noun,1,
WORD,2841,招きます,まねきます,9,to invite/cause,mời/gây ra,verb5,1,4
WORD,2842,案件,あんけん,10,matter/issue,vụ việc/dự án,noun,1,3
WORD,2843,在庫,ざいこ,11,stock/inventory,tồn kho,noun,1,
WORD,2844,発注,はっちゅう,9,order (goods),đặt hàng,noun,1,
WORD,2845,取引先,とりひきさき,12,client/customer,khách hàng/đối tác,noun,1,
WORD,2846,詫び,わび,14,apology,lời xin lỗi,noun,1,
WORD,2847,大型,おおがた,9,large-sized,cỡ lớn,noun,1,
WORD,2848,小型,こがた,10,small-sized,cỡ nhỏ,noun,1,
WORD,2849,好みます,このみます,15,to like,thích,verb5,1,4
WORD,2850,個人情報,こじんじょうほう,13,personal information,thông tin cá nhân,noun,1,4
WORD,2851,重大な,じゅうだいな,11,serious/important,trọng đại/nghiêm trọng,na_adjective,1,
WORD,2852,例年,れいねん,13,average year,hàng năm,noun,1,
WORD,2853,東北地方,とうほくちほう,13,Tohoku region,vùng Tohoku,noun,1,5
WORD,2854,消息,しょうそく,15,news/whereabouts,tin tức/tung tích,noun,1,
WORD,2855,無事,ぶじ,10,safety/peace,bình an/vô sự,noun,1,
WORD,2856,診ます,みます,13,to examine (medical),khám (bệnh),verb1up,1,2
WORD,2857,強気な,つよきな,11,strong-willed/optimistic,cứng rắn/lạc quan,na_adjective,1,
WORD,2858,弱気な,よわきな,12,fainthearted/pessimistic,yếu lòng/bi quan,na_adjective,1,
WORD,2859,勝手な,かってな,10,selfish/arbitrary,ích kỷ/tùy tiện,na_adjective,1,
WORD,2860,泥,どろ,9,mud,bùn,noun,1,
WORD,2861,埃,ほこり,12,dust,bụi,noun,1,
WORD,2862,借金,しゃっきん,9,debt,khoản nợ,noun,1,3
WORD,2863,全身,ぜんしん,9,whole body,toàn thân,noun,1,
WORD,2864,悪化します,あっかします,10,to worsen,trở nên xấu,verb_sa,1,5
WORD,2865,産みます,うみます,9,to give birth,sinh ra,verb5,1,3
WORD,2866,少子化,しょうしか,14,declining birthrate,giảm tỷ lệ sinh,noun,1,
WORD,2867,過去,かこ,10,past,quá khứ,noun,,1
WORD,2868,わがままな,わがままな,9,selfish,ích kỷ,na_adjective,1,3
WORD,2869,筋肉,きんにく,9,muscle,cơ bắp,noun,,1
WORD,2870,肉体,にくたい,12,body/flesh,thể xác,noun,1,
WORD,2871,運動神経,うんどうしんけい,13,motor nerves,thần kinh vận động,noun,1,5
WORD,2872,身体,しんたい,8,body,cơ thể,noun,,1
WORD,2873,回答します,かいとうします,11,to reply,trả lời,verb_sa,1,6
WORD,2874,指定します,していします,11,to specify/designate,chỉ định,verb_sa,1,5
WORD,2875,期日,きじつ,13,due date,thời hạn,noun,,1
WORD,2876,景観,けいかん,14,scenery,cảnh quan,noun,1,
WORD,2877,恵まれます,めぐまれます,13,to be blessed with,được ban phước,verb1down,1,5
WORD,2878,象,ぞう,14,elephant,voi,noun,,1
WORD,2879,形,かたち,9,shape,hình dạng,noun,1,
WORD,2880,珍しい,めずらしい,9,rare,hiếm,i_adjective,1,4
WORD,2881,岩山,いわやま,14,rocky mountain,núi đá,noun,1,
WORD,2882,実家,じっか,11,parents' home,nhà bố mẹ đẻ,noun,1,
WORD,2883,数えます,かぞえます,11,to count,đếm,verb1down,1,4
WORD,2884,数量,すうりょう,11,quantity,số lượng,noun,1,3
WORD,2885,人数,にんずう,9,number of people,số người,noun,,1
WORD,2886,別人,べつじん,11,different person,người khác,noun,1,
WORD,2887,取得します,しゅとくします,10,to acquire/obtain,thu được/có được,verb_sa,1,5
WORD,2888,およそ,およそ,14,about/approximately,khoảng,adverb,1,
WORD,2889,完売します,かんばいします,15,to sell out,bán hết,verb_sa,1,6
WORD,2890,放課後,ほうかご,13,after school,sau giờ học,noun,1,
WORD,2891,部活,ぶかつ,13,club activities,hoạt động câu lạc bộ,noun,1,
WORD,2892,委員長,いいんちょう,12,chairman/chief,trưởng ban,noun,1,2
WORD,2893,委員会,いいんかい,11,committee,ủy ban,noun,1,2
WORD,2894,相変わらず,あいかわらず,13,as usual,như thường lệ,adverb,1,
WORD,2895,聞き上手,ききじょうず,14,good listener,người biết lắng nghe,noun,1,3
WORD,2896,羨ましい,うらやましい,9,enviable,đáng ghen tị,i_adjective,1,5
WORD,2897,クラス,クラス,9,class,lớp học,noun,,1
WORD,2898,立派な,りっぱな,11,splendid/fine,tuyệt vời/hoành tráng,na_adjective,1,
WORD,2899,学年,がくねん,8,academic year,niên khóa,noun,1,
WORD,2900,間違い,まちがい,8,mistake,sai lầm,noun,1,3
WORD,2901,真似します,まねします,9,to imitate,bắt chước,verb_sa,1,4
WORD,2902,学級,がっきゅう,12,class (school),lớp học (trường),noun,1,
WORD,2903,中身,なかみ,9,contents,nội dung,noun,1,2
WORD,2904,激しい,はげしい,9,violent/intense,mãnh liệt,i_adjective,1,3
WORD,2905,劣ります,おとります,11,to be inferior to,kém hơn,verb5,1,4
WORD,2906,優れます,すぐれます,15,to excel,xuất sắc,verb1down,1,4
WORD,2907,請求します,せいきゅうします,10,to claim/request,yêu cầu/thanh toán,verb_sa,1,6
WORD,2908,滞在します,たいざいします,9,to stay,llưu lại,verb_sa,1,6
WORD,2909,短期,たんき,11,short term,ngắn hạn,noun,,1
WORD,2910,波,なみ,8,wave,sóng,noun,1,
WORD,2911,当然,とうぜん,11,natural/right,đương nhiên,adverb,1,
WORD,2912,だいたい,だいたい,10,roughly/almost,đại khái/gần như,adverb,1,
WORD,2913,くらい,くらい,8,about/around,khoảng,particle,,1
WORD,2914,独身,どくしん,9,single,độc thân,noun,1,
WORD,2915,全員,ぜんいん,9,all members,toàn bộ thành viên,noun,1,3
WORD,2916,経ちます,たちます,11,to pass (time),trôi qua,verb5,1,3
WORD,2917,既婚,きこん,11,married,đã kết hôn,noun,1,
WORD,2918,見合わせます,みあわせます,14,to postpone/cancel,hoãn/hủy bỏ,verb1down,1,5
WORD,2919,焦ります,あせります,13,to be in a hurry/impatient,vội vàng/nóng ruột,verb5,1,4
WORD,2920,真剣な,しんけんな,11,serious,nghiêm túc,na_adjective,1,
WORD,2921,生け花,いけばな,15,flower arrangement,cắm hoa,noun,1,2
WORD,2922,文句,もんく,9,complaint,phàn nàn,noun,,1
WORD,2923,悪口,わるぐち,11,slander/abuse,nói xấu,noun,1,2
WORD,2924,逃走,とうそう,15,escape,tẩu thoát,noun,1,
WORD,2925,第,だい,10,No./ordinal prefix,thứ tự/đệ,prefix,,1
WORD,2926,学士,がくし,16,bachelor's degree,bằng cử nhân,noun,,1
WORD,2927,生命,せいめい,14,life,sinh mệnh,noun,,1
WORD,2928,皆様,みなさま,13,everyone,kính thưa quý vị,noun,1,2
WORD,2929,慌てます,あわてます,11,to panic/rush,hoảng hốt/vội vàng,verb1down,1,4
WORD,2930,慌ただしい,あわただしい,15,busy/hectic,bận rộn/vội vã,i_adjective,1,5
WORD,2931,一般的な,いっぱんてきな,9,general,phổ biến,na_adjective,1,
WORD,2932,常識,じょうしき,9,common sense,kiến thức thông thường,noun,1,
WORD,2933,人件費,じんけんひ,14,labor cost,chi phí nhân công,noun,1,3
WORD,2934,東南アジア,とうなんアジア,13,Southeast Asia,Đông Nam Á,noun,1,5
WORD,2935,東アジア,ひがしアジア,15,East Asia,Đông Á,noun,1,4
WORD,2936,個性,こせい,11,individuality,cá tính,noun,,1
WORD,2937,検索,けんさく,12,search,tìm kiếm,noun,1,
WORD,2938,玉,たま,11,ball/sphere,quả cầu,noun,1,
WORD,2939,今後,こんご,10,from now on,từ nay về sau,noun,1,
WORD,2940,進化,しんか,12,evolution,tiến hóa,noun,,1
WORD,2941,発想,はっそう,11,idea/conception,ý tưởng,noun,1,
WORD,2942,現代,げんだい,12,modern age,hiện đại,noun,,1
WORD,2943,近年,きんねん,15,recent years,những năm gần đây,noun,,1
WORD,2944,戦います,たたかいます,9,to fight,chiến đấu,verb5,1,5
WORD,2945,当たります,あたります,13,to hit/succeed,trúng/đạt được,verb5,1,4
WORD,2946,当てます,あてます,11,to hit/guess,đánh trúng/đoán,verb1down,1,3
WORD,2947,専攻,せんこう,14,major (field of study),chuyên ngành,noun,1,
WORD,2948,騒音,そうおん,14,noise,tiếng ồn,noun,1,
WORD,2949,注ぎます,そそぎます,13,to pour,rót,verb5,1,4
WORD,2950,理想,りそう,9,ideal,lý tưởng,noun,1,
WORD,2951,人類,じんるい,13,humanity,nhân loại,noun,,1
WORD,2952,調子,ちょうし,13,condition,tình trạng,noun,1,
WORD,2953,盛り上がり,もりあがり,12,excitement/climax,sự hưng phấn/đỉnh điểm,noun,1,
WORD,2954,単純な,たんじゅんな,9,simple,đơn giản,na_adjective,1,
WORD,2955,落とし物,おとしもの,7,lost property,đồ đánh rơi,noun,1,
WORD,2956,払います,はらいます,5,to pay,thanh toán,verb5,1,4
WORD,2957,十字路,じゅうじろ,9,crossroads,ngã tư,noun,1,3
WORD,2958,趣味,しゅみ,5,hobby,sở thích,noun,,1
WORD,2959,誓います,ちかいます,12,to swear/vow,thề/hứa,verb5,1,4
WORD,2960,知らせます,しらせます,10,to inform,thông báo,verb1down,1,4
WORD,2961,推します,おします,14,to push/recommend,đẩy/giới thiệu,verb5,1,3
WORD,2962,終了,しゅうりょう,9,end/completion,kết thúc,noun,1,
WORD,2963,危ない,あぶない,4,dangerous,nguy hiểm,i_adjective,1,3
WORD,2964,上着,うわぎ,9,jacket,áo khoác,noun,1,
WORD,2965,防寒着,ぼうかんぎ,13,winter clothing,áo ấm,noun,1,3
WORD,2966,対策します,たいさくします,11,to take measures,đối sách,verb_sa,1,6
WORD,2967,予防,よぼう,11,prevention,phòng ngừa,noun,1,
WORD,2968,防止,ぼうし,9,prevention,phòng tránh,noun,1,
WORD,2969,切ない,せつない,13,painful/sad,đau lòng/buồn bã,i_adjective,1,3
WORD,2970,見学,けんがく,9,field trip,tham quan học hỏi,noun,1,
WORD,2971,アクセント,アクセント,12,accent,trọng âm,noun,,1
WORD,2972,特殊な,とくしゅな,12,special/peculiar,đặc biệt,na_adjective,1,
WORD,2973,支度します,したくします,13,to prepare,chuẩn bị,verb_sa,1,5
WORD,2974,所在地,しょざいち,13,location,vị trí,noun,1,2
WORD,2975,昆虫,こんちゅう,14,insect,côn trùng,noun,1,
WORD,2976,虫,むし,9,insect,côn trùng,noun,1,
WORD,2977,漁師,りょうし,10,fisherman,ngư dân,noun,,1
WORD,2978,猟師,りょうし,12,hunter,thợ săn,noun,,1
WORD,2979,電話帳,でんわちょう,15,phone book,danh bạ điện thoại,noun,1,
WORD,2980,竹,たけ,10,bamboo,tre,noun,1,
WORD,2981,稲,いね,11,rice plant,cây lúa,noun,,1
WORD,2982,小麦,こむぎ,13,wheat,lúa mì,noun,1,
WORD,2983,芋,いも,9,potato/yam,khoai,noun,1,
WORD,2984,じゃがいも,じゃがいも,8,potato,khoai tây,noun,1,
WORD,2985,薩摩芋,さつまいも,14,sweet potato,khoai lang,noun,1,
WORD,2986,技術者,ぎじゅつしゃ,9,engineer/technician,kỹ sư,noun,1,3
WORD,2987,夜勤,やきん,13,night shift,ca đêm,noun,1,
WORD,2988,現場,げんば,9,site/scene,hiện trường,noun,1,
WORD,2989,砂浜,すなはま,9,sandy beach,bãi cát,noun,1,
WORD,2990,水たまり,みずたまり,9,puddle,vũng nước,noun,1,
WORD,2991,動かします,うごかします,11,to move (transitive),di chuyển,verb5,1,5
WORD,2992,混みます,こみます,8,to be crowded,đông đúc,verb5,1,3
WORD,2993,大地,だいち,11,earth/ground,đại địa,noun,,1
WORD,2994,軽食,けいしょく,12,light meal,bữa ăn nhẹ,noun,1,
WORD,2995,食堂,しょくどう,9,dining hall,nhà ăn,noun,1,
WORD,2996,芸術,げいじゅつ,9,art,nghệ thuật,noun,1,
WORD,2997,アート,アート,14,art,nghệ thuật,noun,,1
WORD,2998,ワーカー,ワーカー,15,worker,người lao động,noun,1,
WORD,2999,ダイニング,ダイニング,13,dining,ăn uống,noun,,1
WORD,3000,労働者,ろうどうしゃ,11,laborer,người lao động,noun,1,3
WORD,3001,作業者,さぎょうしゃ,8,worker,người làm việc,noun,1,2
WORD,3002,作業します,さぎょうします,10,to work,làm việc,verb_sa,,1
WORD,3003,蜂蜜,はちみつ,12,honey,mật ong,noun,1,
WORD,3004,ブーツ,ブーツ,13,boots,giày bốt,noun,,1
WORD,3005,ペンダント,ペンダント,14,pendant,mặt dây chuyền,noun,,1
WORD,3006,腕輪,うでわ,13,bracelet,vòng tay,noun,1,
WORD,3007,数珠,じゅず,15,rosary/beads,chuỗi hạt,noun,,1
WORD,3008,マニュキア,マニュキア,14,manicure/nail polish,sơn móng tay,noun,1,
WORD,3009,口紅,くちべに,12,lipstick,son môi,noun,1,
WORD,3010,拾得物,しゅうとくぶつ,16,found article,đồ nhặt được,noun,1,4
WORD,3011,ボス,ボス,15,boss,ông chủ,noun,,1
WORD,3012,キャラクター,キャラクター,11,character,nhân vật,noun,1,
WORD,3013,人物,じんぶつ,13,person/character,nhân vật,noun,,1
WORD,3014,楽屋,がくや,15,dressing room,phòng hóa trang,noun,1,
WORD,3015,ステージ,ステージ,13,stage,sân khấu,noun,1,2
WORD,3016,宿敵,しゅくてき,15,arch-enemy,kẻ thù không đội trời chung,noun,1,
WORD,3017,電線,でんせん,14,electric wire,dây điện,noun,1,
WORD,3018,ストッキング,ストッキング,11,stockings,quần tất,noun,1,2
WORD,3019,タイツ,タイツ,14,tights,quần bó,noun,,1
WORD,3020,コード,コード,9,cord/code,dây/mã,noun,,1
WORD,3021,バッジ,バッジ,13,badge,huy hiệu,noun,1,
WORD,3022,ステッカー,ステッカー,14,sticker,nhãn dán,noun,1,2
WORD,3023,名札,なふだ,12,name tag,thẻ tên,noun,1,
WORD,3024,表札,ひょうさつ,11,nameplate,bảng tên,noun,1,
WORD,3025,再起動,さいきどう,13,reboot,khởi động lại,noun,1,3
WORD,3026,起動します,きどうします,10,to start up,khởi động,verb_sa,1,5
WORD,3027,しまいます,しまいます,12,to put away/finish,cất đi/kết thúc,verb5,1,4
WORD,3028,いびき,いびき,12,snoring,tiếng ngáy,noun,1,
WORD,3029,寝言,ねごと,14,sleep-talking,nói mơ,noun,1,
WORD,3030,よだれ,よだれ,13,drool,nước dãi,noun,1,
WORD,3031,寝不足,ねぶそく,12,lack of sleep,thiếu ngủ,noun,1,
WORD,3032,熟睡,じゅくすい,13,deep sleep,ngủ sâu,noun,1,
WORD,3033,リラックス,リラックス,11,relax,thư giãn,noun,1,2
WORD,3034,試着室,しちゃくしつ,9,fitting room,phòng thử đồ,noun,1,3
WORD,3035,未来,みらい,7,future,tương lai,noun,,1
WORD,3036,将来,しょうらい,9,future,tương lai,noun,,1
WORD,3037,ビジョン,ビジョン,15,vision,tầm nhìn,noun,,1
WORD,3038,勧誘,かんゆう,11,solicitation,mời chào,noun,1,
WORD,3039,進めます,すすめます,13,to promote/advance,tiến cử/thúc đẩy,verb1down,1,4
WORD,3040,薦めます,すすめます,12,to recommend,giới thiệu,verb1down,1,4
WORD,3041,誘います,さそいます,9,to invite,mời,verb5,1,4
WORD,3042,誘惑,ゆうわく,12,temptation,cám dỗ,noun,1,
WORD,3043,誘導します,ゆうどうします,14,to guide/lead,hướng dẫn/dẫn dắt,verb_sa,1,6
WORD,3044,進捗,しんちょく,11,progress,tiến độ,noun,1,
WORD,3045,抵抗します,ていこうします,11,to resist,kháng cự,verb_sa,1,6
WORD,3046,熱中します,ねっちゅうします,13,to be absorbed in,say mê,verb_sa,1,6
WORD,3047,夢中,むちゅう,11,engrossed/obsessed,say mê,noun,1,
WORD,3048,娯楽,ごらく,12,entertainment,giải trí,noun,1,
WORD,3049,レジャー,レジャー,14,leisure,giải trí,noun,,1
WORD,3050,安らぎ,やすらぎ,13,peace/comfort,bình yên/thoải mái,noun,1,
WORD,3051,機嫌,きげん,10,mood,tâm trạng,noun,1,
WORD,3052,テーマパーク,テーマパーク,13,theme park,công viên chủ đề,noun,1,4
WORD,3053,商店,しょうてん,9,shop,cửa hàng,noun,,1
WORD,3054,漫才,まんざい,15,manzai (comedy duo),hài kịch đôi,noun,1,3
WORD,3055,手品,てじな,12,magic trick,ảo thuật,noun,,1
WORD,3056,マジック,マジック,15,magic,ảo thuật,noun,,1
WORD,3057,正しい,ただしい,7,correct,đúng,i_adjective,1,3
WORD,3058,善,ぜん,13,good/virtue,thiện,noun,,1
WORD,3059,悪,あく,13,evil/bad,ác,noun,,1
WORD,3060,オイル,オイル,9,oil,dầu,noun,1,
WORD,3061,舅,しゅうと,15,father-in-law,bố chồng/bố vợ,noun,1,
WORD,3062,姑,しゅうとめ,14,mother-in-law,mẹ chồng/mẹ vợ,noun,1,
WORD,3063,姪,めい,12,niece,cháu gái,noun,1,
WORD,3064,甥,おい,12,nephew,cháu trai,noun,1,
WORD,3065,曾孫,ひまご,11,great-grandchild,chắt,noun,1,
WORD,3066,仕掛け,しかけ,13,device/trick,mánh khóe/thiết bị,noun,1,
WORD,3067,トリック,トリック,14,trick,mánh lới,noun,,1
WORD,3068,動機,どうき,12,motive,động cơ,noun,1,
WORD,3069,アリバイ,アリバイ,15,alibi,bằng chứng ngoại phạm,noun,1,
WORD,3070,ログイン,ログイン,9,login,đăng nhập,noun,1,3
WORD,3071,ログアウト,ログアウト,10,logout,đăng xuất,noun,1,3
WORD,3072,遷移します,せんいします,11,to transition,chuyển đổi,verb_sa,,1
WORD,3073,かぼちゃ,かぼちゃ,12,pumpkin,bí đỏ,noun,1,
WORD,3074,シート,シート,11,sheet/seat,tấm/ghế,noun,,1
WORD,3075,ボウル,ボウル,13,bowl,bát,noun,1,
WORD,3076,キャップ,キャップ,12,cap,mũ lưỡi trai/nắp,noun,1,
WORD,3077,改札,かいさつ,9,ticket gate,cổng soát vé,noun,1,
WORD,3078,券売機,けんばいき,11,ticket vending machine,máy bán vé,noun,1,3
WORD,3079,店舗,てんぽ,12,store,cửa hàng,noun,,1
WORD,3080,テンポ,テンポ,15,tempo,nhịp độ,noun,,1
WORD,3081,リズム,リズム,13,rhythm,nhịp điệu,noun,,1
WORD,3082,句点,くてん,14,period (punctuation),dấu chấm câu,noun,1,
WORD,3083,読点,とうてん,15,comma (punctuation),dấu phẩy,noun,,1
WORD,3084,空白,くうはく,12,blank space,khoảng trống,noun,1,
WORD,3085,改行,かいぎょう,13,new line,xuống dòng,noun,1,
WORD,3086,正義,せいぎ,12,justice,chính nghĩa,noun,,1
WORD,3087,メロディー,メロディー,15,melody,giai điệu,noun,,1
WORD,3088,配信,はいしん,13,delivery/distribution,phân phối/truyền tải,noun,1,
WORD,3089,投稿します,とうこうします,12,to post/submit,đăng tải,verb_sa,1,6
WORD,3090,ブログ,ブログ,11,blog,blog,noun,1,
WORD,3091,洞窟,どうくつ,14,cave,hang động,noun,1,
WORD,3092,住処,すみか,15,dwelling/den,nơi ở,noun,,1
WORD,3093,巣,す,12,nest,tổ,noun,,
WORD,3094,空洞,くうどう,15,hollow/cavity,lỗ hổng/khoang rỗng,noun,1,
WORD,3095,住まい,すまい,12,dwelling,chỗ ở,noun,,1
WORD,3096,屋敷,やしき,13,mansion,biệt thự,noun,1,
WORD,3097,お経,おきょう,15,sutra,kinh Phật,noun,1,
WORD,3098,塀,へい,10,wall (fence),tường rào,noun,1,
WORD,3099,柵,さく,9,fence,hàng rào,noun,1,
WORD,3100,檻,おり,13,cage,chuồng,noun,1,
WORD,3101,手錠,てじょう,15,handcuffs,còng tay,noun,1,
WORD,3102,織ります,おります,15,to weave,dệt,verb5,1,3
WORD,3103,縫います,ぬいます,12,to sew,may vá,verb5,1,3
WORD,3104,蔦,つた,15,ivy,cây thường xuân,noun,1,
WORD,3105,蔓,つる,14,vine,dây leo,noun,,1
WORD,3106,湯呑み,ゆのみ,14,teacup,tách trà,noun,1,
WORD,3107,割り箸,わりばし,9,disposable chopsticks,đũa dùng một lần,noun,1,
WORD,3108,食後,しょくご,9,after meal,sau bữa ăn,noun,1,
WORD,3109,食前,しょくぜん,9,before meal,trước bữa ăn,noun,1,
WORD,3110,アウトドア,アウトドア,10,outdoor,ngoài trời,noun,1,4
WORD,3111,天国,てんごく,9,heaven,thiên đường,noun,,1
WORD,3112,地獄,じごく,11,hell,địa ngục,noun,1,
WORD,3113,あの世,あのよ,15,the other world,thế giới bên kia,noun,1,
WORD,3114,来世,らいせ,16,next life,kiếp sau,noun,,1
WORD,3115,現世,げんせ,16,this world,kiếp này,noun,,1
WORD,3116,軍人,ぐんじん,13,soldier,quân nhân,noun,1,
WORD,3117,甲羅,こうら,12,shell (of turtle),mai (rùa),noun,1,
WORD,3118,鱗,うろこ,11,scale (fish),vảy (cá),noun,1,
WORD,3119,蹄,ひづめ,15,hoof,móng guốc,noun,1,
WORD,3120,足跡,あしあと,11,footprint,dấu chân,noun,1,3
WORD,3121,足音,あしおと,10,footsteps,tiếng bước chân,noun,1,3
WORD,3122,履歴,りれき,9,history/record,lịch sử/lý lịch,noun,1,
WORD,3123,経歴,けいれき,9,career/background,lý lịch/tiểu sử,noun,1,
WORD,3124,人望,じんぼう,13,popularity/reputation,đức vọng/sự tín nhiệm,noun,1,
WORD,3125,性格,せいかく,9,personality,tính cách,noun,1,
WORD,3126,穏やかな,おだやかな,12,calm/gentle,ôn hòa/nhẹ nhàng,na_adjective,1,4
WORD,3127,軽やかな,かるやかな,13,light/airy,nhẹ nhàng,na_adjective,1,4
WORD,3128,信仰,しんこう,13,faith/belief,tín ngưỡng,noun,1,
WORD,3129,教徒,きょうと,13,believer/adherent,giáo dân,noun,,1
WORD,3130,宗派,しゅうは,15,sect/denomination,giáo phái,noun,,1
WORD,3131,モスク,モスク,15,mosque,nhà thờ Hồi giáo,noun,,1
WORD,3132,花粉症,かふんしょう,10,hay fever,dị ứng phấn hoa,noun,1,
WORD,3133,花粉,かふん,9,pollen,phấn hoa,noun,1,
WORD,3134,花びら,はなびら,11,petal,cánh hoa,noun,1,3
WORD,3135,蕾,つぼみ,12,bud (flower),nụ hoa,noun,1,
WORD,3136,日傘,ひがさ,12,parasol,ô che nắng,noun,1,
WORD,3137,長靴,ながぐつ,11,boots (rain/tall),ủng/giày ống cao,noun,1,3
WORD,3138,爪切り,つめきり,9,nail clippers,kềm cắt móng,noun,1,3
WORD,3139,ピンセット,ピンセット,11,tweezers,cái nhíp,noun,1,3
WORD,3140,脱毛,だつもう,13,hair removal,triệt lông,noun,1,
WORD,3141,髭剃り,ひげそり,10,shaving,cạo râu,noun,1,3
WORD,3142,記号,きごう,10,symbol,ký hiệu,noun,1,
WORD,3143,数式,すうしき,10,formula (math),công thức toán học,noun,1,
WORD,3144,券,けん,11,ticket/coupon,vé/phiếu,noun,,1
WORD,3145,マーク,マーク,10,mark,dấu hiệu,noun,,1
WORD,3146,日光,にっこう,11,sunlight,ánh nắng,noun,1,3
WORD,3147,養分,ようぶん,11,nutrient,chất dinh dưỡng,noun,,1
WORD,3148,酸素,さんそ,12,oxygen,oxy,noun,,1
WORD,3149,水素,すいそ,14,hydrogen,hydro,noun,,1
WORD,3150,窒素,ちっそ,15,nitrogen,nitơ,noun,,1
WORD,3151,分解,ぶんかい,12,disassembly/decomposition,phân giải/phân hủy,noun,1,
WORD,3152,肥料,ひりょう,13,fertilizer,phân bón,noun,,1
WORD,3153,避難所,ひなんじょ,11,shelter,nơi lánh nạn,noun,1,
WORD,3154,避難します,ひなんします,9,to evacuate,sơ tán,verb_sa,,1
WORD,3155,警告,けいこく,11,warning,cảnh báo,noun,1,
WORD,3156,球根,きゅうこん,15,bulb (plant),củ (thực vật),noun,1,
WORD,3157,スニーカー,スニーカー,13,sneakers,giày thể thao,noun,1,
WORD,3158,クーポン,クーポン,11,coupon,phiếu giảm giá,noun,,1
WORD,3159,賞与,しょうよ,14,bonus,tiền thưởng,noun,,1
WORD,3160,ボーナス,ボーナス,12,bonus,tiền thưởng,noun,,1
WORD,3161,ワクチン,ワクチン,13,vaccine,vắc xin,noun,,1
WORD,3162,点滴,てんてき,13,intravenous drip,tiêm truyền tĩnh mạch,noun,1,
WORD,3163,目薬,めぐすり,10,eye drops,thuốc nhỏ mắt,noun,1,2
WORD,3164,パスワード,パスワード,9,password,mật khẩu,noun,1,3
WORD,3165,歯磨き,はみがき,8,tooth brushing,đánh răng,noun,1,2
WORD,3166,銭湯,せんとう,13,public bath,nhà tắm công cộng,noun,,1
WORD,3167,おなら,おなら,11,fart,đánh rắm,noun,1,
WORD,3168,げっぷ,げっぷ,14,burp,ợ hơi,noun,,1
WORD,3169,溜息,ためいき,12,sigh,tiếng thở dài,noun,1,3
WORD,3170,本音,ほんね,12,true feelings,ý định thật sự,noun,1,
